,assist_percentage,block_percentage,defensive_rebound_percentage,free_throw_attempt_rate,offensive_rebound_percentage,steal_percentage,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,box_plus_minus,minutes_played,value_over_replacement_player,name,year,age,yrs_played
6499,22.32,0.159,10.035999999999998,0.26176,4.646,1.3639999999999999,0.17989,7.299999999999999,0.51261,17.924,21.711,-1.5819999999999999,3046,0.6000000000000001,Jim Jackson,1998,27,6
6500,18.5,0.4,11.7,0.273,3.7,2.0,0.243,7.8,0.499,16.5,19.3,-0.1,1175,0.6,Jim Jackson,1999,28,7
6501,14.5,0.2,11.6,0.172,4.0,1.1,0.245,7.8,0.496,12.2,24.2,-0.8,2767,0.8,Jim Jackson,2000,29,8
6502,16.405,0.43300000000000005,11.595,0.26470000000000005,3.601,1.6660000000000001,0.12542,7.598000000000001,0.45455,15.565000000000001,22.322000000000003,-3.4410000000000007,1690,-1.2,Jim Jackson,2001,30,9
6503,13.4,0.6,15.0,0.162,3.5,1.3,0.151,9.3,0.511,15.5,17.8,-1.0,1825,0.5,Jim Jackson,2002,31,10
6504,13.6,0.2,13.8,0.119,7.2,1.2,0.154,10.7,0.501,14.1,19.1,-1.5,1309,0.2,Jim Jackson,2003,32,11
6505,12.8,0.6,15.6,0.141,2.1,1.5,0.45,9.2,0.54,15.5,17.3,0.6,3119,2.1,Jim Jackson,2004,33,12
6506,14.05,0.2,12.75,0.1005,1.9,0.95,0.507,7.550000000000001,0.5529999999999999,15.9,16.5,-0.5499999999999999,1987,1.4,Jim Jackson,2005,34,13
6507,9.059999999999999,0.82,13.987999999999998,0.08282,2.46,1.182,0.46406,8.356,0.36484,17.426,17.636,-6.522,512,-1.2000000000000002,Jim Jackson,2006,35,14
6515,2.5,7.9,14.5,0.577,8.3,1.0,0.0,11.3,0.539,17.6,8.8,-2.3,534,0.0,Jim McIlvaine,1995,22,1
6516,1.2,9.9,15.8,0.724,6.6,0.9,0.0,11.3,0.476,15.8,8.5,-0.7,1195,0.4,Jim McIlvaine,1996,23,2
6517,2.3,9.5,16.1,0.388,10.8,1.4,0.025,13.5,0.486,16.1,11.9,-1.8,1477,0.1,Jim McIlvaine,1997,24,3
6518,2.3,8.6,15.8,0.363,9.7,1.1,0.013,12.8,0.477,17.3,12.0,-3.3,1211,-0.4,Jim McIlvaine,1998,25,4
6519,1.2,8.7,10.0,0.118,12.1,1.8,0.0,11.1,0.447,19.5,10.9,-3.6,269,-0.1,Jim McIlvaine,1999,26,5
6520,5.0,7.7,13.6,0.364,10.9,1.3,0.0,12.2,0.439,17.5,9.2,-2.1,1048,0.0,Jim McIlvaine,2000,27,6
6521,3.2,5.8,16.5,0.429,4.6,1.9,0.0,10.4,0.421,21.3,9.9,-4.9,193,-0.1,Jim McIlvaine,2001,28,7
6530,9.5,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.25,20.0,15.4,-7.4,14,0.0,Jim Thomas,1991,30,1
6531,15.1,0.2,5.7,0.108,1.6,1.3,0.484,3.5,0.495,12.5,20.4,-3.4,1135,-0.4,Jimmer Fredette,2012,22,1
6532,15.9,0.2,6.4,0.242,2.2,1.6,0.381,4.2,0.546,13.1,23.9,-1.3,967,0.2,Jimmer Fredette,2013,23,2
6533,22.136,0.445,9.686,0.09303,1.744,1.335,0.3701,5.676,0.57861,16.962000000000003,24.251,0.553,519,0.6000000000000001,Jimmer Fredette,2014,24,3
6534,17.2,0.3,7.1,0.271,1.8,1.5,0.289,4.5,0.479,15.1,19.6,-4.7,509,-0.4,Jimmer Fredette,2015,25,4
6535,7.703999999999999,0.0,0.0,1.4000000000000001,0.0,2.7359999999999998,0.46,0.0,0.48632000000000003,21.064,22.880000000000003,-2.5279999999999987,18,0.0,Jimmer Fredette,2016,26,5
6536,17.5,0.0,10.4,0.207,1.7,2.2,0.448,6.0,0.348,13.6,24.2,-11.3,65,-0.2,Jimmer Fredette,2019,29,6
6537,5.7,1.0,10.1,0.709,7.3,1.6,0.139,8.7,0.526,11.9,14.9,-1.3,359,0.1,Jimmy Butler,2012,22,1
6538,8.6,1.1,10.4,0.455,7.2,2.0,0.205,8.8,0.574,9.2,14.6,2.0,2134,2.1,Jimmy Butler,2013,23,2
6539,11.1,1.1,10.5,0.488,3.9,2.6,0.346,7.2,0.522,10.8,16.8,1.1,2591,2.0,Jimmy Butler,2014,24,3
6540,14.4,1.0,11.2,0.508,5.1,2.3,0.212,8.2,0.583,7.7,21.6,4.6,2513,4.2,Jimmy Butler,2015,25,4
6541,21.4,1.3,11.6,0.459,3.4,2.2,0.198,7.6,0.562,9.6,24.4,4.4,2474,3.9,Jimmy Butler,2016,26,5
6542,24.8,0.9,13.2,0.54,4.9,2.6,0.198,9.0,0.586,9.3,26.5,7.3,2809,6.6,Jimmy Butler,2017,27,6
6543,20.6,1.0,12.7,0.461,4.2,2.7,0.217,8.4,0.59,8.9,24.9,5.8,2164,4.2,Jimmy Butler,2018,28,7
6544,18.034,1.404,10.468,0.40393999999999997,6.028,2.702,0.21313,8.280999999999999,0.5706999999999999,8.179,22.253,3.746,2185,6.4,Jimmy Butler,2019,29,8
6545,0.0,7.1,23.2,0.333,0.0,0.0,0.0,11.7,0.727,22.5,9.8,-3.0,21,0.0,Jimmy Carruth,1997,27,1
6546,15.6,1.1,9.2,0.302,5.9,1.2,0.133,7.6,0.483,17.2,17.7,-4.8,868,-0.6,Jimmy King,1996,22,1
6547,14.1,0.0,0.0,0.667,10.5,7.1,0.0,5.2,0.387,11.4,17.8,2.2,22,0.0,Jimmy King,1997,23,2
6548,11.2,0.5,7.7,0.224,4.1,1.8,0.092,6.0,0.446,7.7,20.2,-5.2,252,-0.2,Jimmy Oliver,1992,22,1
6549,9.1,0.1,8.0,0.154,1.7,1.5,0.15,4.8,0.473,8.4,20.0,-4.3,540,-0.3,Jimmy Oliver,1994,24,2
6550,3.6,0.0,11.2,0.154,2.6,2.5,0.462,6.8,0.396,17.8,17.6,-8.8,43,-0.1,Jimmy Oliver,1997,27,3
6551,17.3,0.0,23.5,0.0,0.0,0.0,0.5,11.4,0.625,0.0,17.8,7.7,10,0.0,Jimmy Oliver,1998,28,4
6552,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.5,0.0,12.6,-7.9,11,0.0,Jimmy Oliver,1999,29,5
6553,16.6,0.6,7.2,0.387,5.5,1.7,0.053,6.4,0.348,17.8,19.4,-7.6,234,-0.3,Jiří Welsch,2003,23,1
6554,14.0,0.2,12.2,0.337,3.2,2.4,0.296,7.8,0.531,15.5,17.4,-0.9,2179,0.6,Jiří Welsch,2004,24,2
6555,12.004999999999999,0.255,12.355,0.45720000000000005,2.325,1.74,0.29505,7.41,0.516,14.099999999999998,17.72,-2.3899999999999997,1317,-0.19999999999999996,Jiří Welsch,2005,25,3
6556,11.0,0.1,12.4,0.392,3.0,2.1,0.221,7.6,0.482,13.6,15.9,-2.2,866,0.0,Jiří Welsch,2006,26,4
6557,4.1,4.3,15.4,0.2,7.2,5.0,0.3,11.2,0.276,26.9,20.8,-8.7,31,-0.1,Jo Jo English,1993,22,1
6558,13.2,1.6,10.1,0.163,2.5,1.0,0.132,6.3,0.47,20.7,18.4,-5.5,419,-0.4,Jo Jo English,1994,23,2
6559,8.0,0.6,1.9,0.333,0.9,2.9,0.308,1.4,0.481,11.8,17.8,-3.0,127,0.0,Jo Jo English,1995,24,3
6560,8.6,3.3,18.4,0.529,12.4,2.3,0.003,15.3,0.539,16.4,15.6,-0.2,1534,0.7,Joakim Noah,2008,22,1
6561,8.1,4.1,21.3,0.489,14.5,1.3,0.003,17.9,0.594,15.4,12.3,1.1,1938,1.5,Joakim Noah,2009,23,2
6562,10.8,4.0,27.6,0.421,12.9,0.9,0.0,20.3,0.557,16.0,17.1,1.6,1925,1.7,Joakim Noah,2010,24,3
6563,10.7,3.5,22.8,0.468,13.9,1.6,0.002,18.5,0.579,15.7,16.8,2.9,1576,1.9,Joakim Noah,2011,25,4
6564,12.7,3.4,21.8,0.42,14.1,1.1,0.002,18.0,0.561,13.7,15.8,3.8,1945,2.8,Joakim Noah,2012,26,5
6565,17.6,4.4,22.6,0.376,12.2,1.7,0.008,17.3,0.534,19.3,17.2,3.4,2426,3.3,Joakim Noah,2013,27,6
6566,26.4,3.3,24.5,0.419,11.6,1.9,0.003,18.2,0.531,17.0,18.7,5.3,2820,5.2,Joakim Noah,2014,28,7
6567,23.0,2.6,22.1,0.407,11.9,1.2,0.005,17.1,0.482,19.6,13.7,2.1,2049,2.1,Joakim Noah,2015,29,8
6568,24.2,3.3,27.3,0.338,14.7,1.4,0.008,21.1,0.406,25.4,14.2,1.6,635,0.6,Joakim Noah,2016,30,9
6569,14.1,3.0,25.6,0.386,17.1,1.5,0.005,21.4,0.491,19.7,12.6,-0.5,1015,0.4,Joakim Noah,2017,31,10
6570,14.0,4.3,22.1,0.4,16.7,2.5,0.0,19.4,0.51,25.4,17.2,-0.8,40,0.0,Joakim Noah,2018,32,11
6571,20.6,4.2,29.6,0.512,9.2,1.4,0.005,19.3,0.571,16.1,20.0,2.1,693,0.7,Joakim Noah,2019,33,12
6572,8.736,0.504,14.927999999999999,0.14428000000000002,1.3880000000000001,1.304,0.49052000000000007,7.888000000000001,0.48984000000000005,8.132,19.552,-2.04,719,0.0,Jodie Meeks,2010,22,1
6573,5.7,0.1,8.4,0.298,1.2,1.6,0.611,4.8,0.6,8.5,15.7,0.2,2062,1.1,Jodie Meeks,2011,23,2
6574,5.0,0.1,9.8,0.182,1.1,1.3,0.57,5.4,0.551,5.4,15.2,-0.7,1644,0.5,Jodie Meeks,2012,24,3
6575,6.4,0.2,8.7,0.181,2.5,1.8,0.645,5.7,0.54,8.3,16.7,-1.0,1663,0.4,Jodie Meeks,2013,25,4
6576,8.5,0.1,6.9,0.289,1.3,2.1,0.453,4.1,0.601,9.9,19.1,-0.1,2556,1.2,Jodie Meeks,2014,26,5
6577,8.8,0.3,7.1,0.3,0.9,2.1,0.397,3.9,0.548,8.6,20.1,-0.5,1462,0.5,Jodie Meeks,2015,27,6
6578,11.3,0.0,10.6,0.2,2.4,0.0,0.45,6.3,0.506,4.4,23.1,-2.9,43,0.0,Jodie Meeks,2016,28,7
6579,9.3,0.4,10.9,0.289,0.7,2.3,0.535,5.7,0.567,11.1,19.4,-1.8,738,0.1,Jodie Meeks,2017,29,8
6580,9.1,0.3,11.2,0.298,1.5,1.3,0.534,6.4,0.548,7.7,19.0,-1.1,1119,0.3,Jodie Meeks,2018,30,9
6581,11.5,0.8,11.1,0.026,1.1,0.5,0.462,6.2,0.647,4.8,17.1,0.5,104,0.1,Jodie Meeks,2019,31,10
6582,9.5,3.4,12.3,0.339,6.9,1.1,0.188,9.5,0.494,15.6,20.9,-3.5,716,-0.3,Joe Alexander,2009,22,1
6583,9.3,2.6,11.3,0.5,7.8,1.8,0.167,9.6,0.273,0.0,11.3,-8.3,29,0.0,Joe Alexander,2010,23,2
6587,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,16.2,-14.6,8,0.0,Joe Chealey,2019,23,1
6588,3.8329999999999997,3.0720000000000005,16.080000000000002,0.29191,4.322,2.4300000000000006,0.0,10.234,0.46142,14.296000000000001,16.830000000000002,-5.186999999999999,104,0.0,Joe Courtney,1993,23,1
6589,6.970000000000001,2.251,9.466999999999999,0.31004,9.041,1.461,0.021929999999999998,9.204,0.49015000000000003,11.228000000000002,23.409,-4.247999999999999,345,-0.4,Joe Courtney,1994,24,2
6590,7.2,2.7,16.9,0.514,15.7,1.5,0.0,16.3,0.443,28.4,15.1,-8.0,200,-0.3,Joe Courtney,1996,26,3
6591,0.0,0.0,8.216,0.15023999999999998,9.959999999999999,0.0,0.0,9.064,0.39444,8.236,15.751999999999999,-10.924,100,-0.4,Joe Courtney,1997,27,4
6592,6.5,0.0,14.8,0.2,4.6,2.2,0.4,9.5,0.414,0.0,20.6,-2.7,23,0.0,Joe Crawford,2009,22,1
6593,27.482999999999997,0.0,6.5729999999999995,0.18958,1.4109999999999998,1.651,0.57536,3.992,0.5412399999999999,11.995,24.038,3.6779999999999995,156,0.39999999999999997,Joe Crispin,2002,22,1
6605,7.7,0.3,7.8,0.125,1.7,0.7,0.7,4.8,0.537,17.6,14.1,-5.6,493,-0.4,Joe Harris,2015,23,1
6606,18.2,0.0,22.5,0.0,0.0,0.0,1.0,11.3,0.375,20.0,15.1,-5.9,15,0.0,Joe Harris,2016,24,2
6607,7.3,0.5,12.0,0.135,1.5,1.2,0.61,6.8,0.558,12.5,16.5,-3.5,1138,-0.4,Joe Harris,2017,25,3
6608,10.2,0.8,11.3,0.167,2.7,0.9,0.576,7.0,0.634,12.0,16.6,0.1,1975,1.0,Joe Harris,2018,26,4
6609,11.9,0.6,10.9,0.178,2.4,0.8,0.516,6.7,0.645,13.0,17.0,0.5,2293,1.4,Joe Harris,2019,27,5
6610,16.8,0.5,10.5,0.113,1.5,2.3,0.571,6.0,0.533,20.9,12.9,-1.2,1673,0.3,Joe Ingles,2015,27,1
6611,12.1,0.3,12.4,0.062,1.8,2.3,0.722,7.1,0.572,17.9,13.5,0.2,1241,0.7,Joe Ingles,2016,28,2
6612,17.2,0.3,13.6,0.151,1.4,2.6,0.619,7.6,0.604,18.2,13.9,1.6,1972,1.8,Joe Ingles,2017,29,3
6613,22.9,0.7,13.9,0.116,1.1,1.8,0.646,7.6,0.623,17.4,15.9,2.3,2578,2.8,Joe Ingles,2018,30,4
6614,26.1,0.6,12.2,0.153,1.5,1.8,0.602,7.0,0.581,18.4,17.5,1.4,2568,2.2,Joe Ingles,2019,31,5
6615,14.995999999999999,0.796,10.764,0.09088,4.3,1.604,0.22452,7.4559999999999995,0.47864,10.316,15.968,-0.688,1916,1.2000000000000002,Joe Johnson,2002,20,1
6616,15.1,0.6,10.5,0.156,2.8,1.4,0.258,6.6,0.472,11.3,19.1,-1.4,2255,0.4,Joe Johnson,2003,21,2
6617,18.6,0.6,10.5,0.18,2.7,1.4,0.211,6.6,0.491,12.5,21.6,-1.3,3331,0.6,Joe Johnson,2004,22,3
6618,13.2,0.5,9.5,0.153,4.2,1.2,0.314,7.0,0.556,10.5,19.0,0.9,3240,2.4,Joe Johnson,2005,23,4
6619,29.1,0.7,8.8,0.237,3.4,1.6,0.258,6.0,0.537,14.8,24.6,1.0,3340,2.5,Joe Johnson,2006,24,5
6620,21.8,0.4,9.6,0.276,2.7,1.4,0.274,6.1,0.558,12.1,28.3,2.5,2359,2.7,Joe Johnson,2007,25,6
6621,25.5,0.4,9.9,0.253,2.9,1.3,0.297,6.4,0.535,11.8,25.6,1.2,3343,2.7,Joe Johnson,2008,26,7
6622,26.4,0.5,10.5,0.255,2.4,1.4,0.292,6.5,0.534,11.0,26.6,1.8,3124,3.1,Joe Johnson,2009,27,8
6623,22.0,0.1,11.4,0.194,3.0,1.5,0.253,7.1,0.538,8.8,26.3,2.7,2886,3.4,Joe Johnson,2010,28,9
6624,24.0,0.2,10.9,0.209,2.8,1.0,0.258,6.9,0.517,10.3,26.3,-0.3,2554,1.1,Joe Johnson,2011,29,10
6625,19.7,0.5,9.2,0.2,2.9,1.2,0.346,6.1,0.557,10.3,24.9,2.1,2127,2.2,Joe Johnson,2012,30,11
6626,16.7,0.4,7.4,0.153,2.4,1.0,0.375,4.9,0.521,9.9,21.7,0.0,2642,1.3,Joe Johnson,2013,31,12
6627,15.0,0.3,10.3,0.192,2.2,1.0,0.397,6.3,0.564,9.8,22.3,0.2,2575,1.4,Joe Johnson,2014,32,13
6628,17.1,0.4,13.3,0.172,2.1,1.1,0.329,7.7,0.523,11.1,20.3,-0.1,2791,1.3,Joe Johnson,2015,33,14
6629,17.972,0.128,10.192,0.16596,2.012,1.112,0.36524,6.08,0.53748,14.692,17.968,-1.9,2703,0.20000000000000007,Joe Johnson,2016,34,15
6630,12.6,0.8,12.8,0.123,2.1,1.0,0.412,7.6,0.542,9.5,18.5,0.4,1843,1.1,Joe Johnson,2017,35,16
6631,10.178,0.49,14.654,0.12741999999999998,1.3699999999999999,0.774,0.40686,8.111999999999998,0.48906,11.431999999999999,15.898,-2.894,1205,-0.6000000000000001,Joe Johnson,2018,36,17
6644,4.6,3.4,17.2,0.383,12.1,1.5,0.027,14.6,0.523,10.3,20.6,-0.7,2821,0.9,Joe Smith,1996,20,1
6645,7.2,2.1,16.1,0.292,10.0,1.3,0.036,13.1,0.512,11.6,23.8,-2.3,3086,-0.2,Joe Smith,1997,21,2
6646,7.7299999999999995,1.5399999999999998,12.959999999999997,0.27649999999999997,9.08,1.4,0.007499999999999999,10.969999999999999,0.4827,11.77,25.409999999999997,-2.45,2344,-0.6,Joe Smith,1998,22,3
6647,7.9,3.5,17.1,0.36,11.3,1.2,0.006,14.0,0.486,9.8,20.8,-0.4,1418,0.6,Joe Smith,1999,23,4
6648,6.7,3.1,17.7,0.414,10.8,1.2,0.002,14.3,0.525,13.9,19.5,-2.4,1975,-0.2,Joe Smith,2000,24,5
6649,7.1,1.8,18.6,0.375,8.7,1.2,0.007,13.5,0.475,9.0,21.9,-1.9,1941,0.1,Joe Smith,2001,25,6
6650,6.6,2.3,17.9,0.355,9.3,1.1,0.005,13.6,0.571,11.4,17.8,-0.2,1922,0.9,Joe Smith,2002,26,7
6651,5.1,3.5,15.7,0.399,11.6,0.7,0.006,13.7,0.524,10.0,17.4,-2.4,1117,-0.1,Joe Smith,2003,27,8
6652,5.6,3.0,20.8,0.34,11.6,1.1,0.007,16.2,0.51,9.2,18.0,-0.4,2254,0.9,Joe Smith,2004,28,9
6653,4.9,1.2,18.9,0.367,9.2,1.0,0.002,14.0,0.564,9.9,16.1,-0.9,2265,0.6,Joe Smith,2005,29,10
6654,6.0,1.2,20.1,0.377,10.9,1.4,0.007,15.4,0.533,10.1,20.4,-2.0,887,0.0,Joe Smith,2006,30,11
6655,5.4399999999999995,1.33,22.09,0.3103,9.55,1.28,0.0102,15.83,0.5098,12.22,18.840000000000003,-2.31,1503,-0.2,Joe Smith,2007,31,12
6656,6.788,2.1340000000000003,16.136,0.32284,10.368000000000002,0.9980000000000001,0.0054,13.136,0.5258800000000001,8.844000000000001,20.964000000000002,-1.076,1726,0.8,Joe Smith,2008,32,13
6657,6.011,2.763,18.304000000000002,0.24614999999999998,9.477,0.774,0.02096,13.933,0.50754,6.355,16.177999999999997,-1.1969999999999998,1102,0.4,Joe Smith,2009,33,14
6658,5.3,2.4,18.1,0.249,12.9,0.5,0.036,15.5,0.453,9.3,18.4,-5.5,592,-0.5,Joe Smith,2010,34,15
6659,7.976,4.416,29.028000000000002,0.10688,5.048,0.0,0.0,17.404,0.23912,24.083999999999996,14.556000000000001,-9.203999999999999,69,-0.4,Joe Smith,2011,35,16
6660,0.0,0.0,12.3,0.0,27.1,17.5,0.6,19.3,0.3,37.5,40.5,-11.9,9,0.0,Joe Stephens,1997,24,1
6661,5.7,0.0,9.5,0.214,9.7,2.9,0.357,9.6,0.441,6.1,40.0,-0.2,37,0.0,Joe Stephens,1998,25,2
6662,9.8,1.2,15.3,0.078,8.5,2.0,0.157,11.9,0.389,10.2,14.8,-1.5,181,0.0,Joe Stephens,2000,27,3
6673,26.9,0.0,12.5,0.148,1.7,1.9,0.272,7.1,0.428,15.5,24.4,-4.7,384,-0.3,Joe Young,2016,23,1
6674,18.0,0.0,13.1,0.208,0.8,1.5,0.319,7.1,0.433,6.0,27.8,-5.2,135,-0.1,Joe Young,2017,24,2
6675,9.9,0.2,10.3,0.156,2.4,1.3,0.355,6.4,0.521,11.6,18.0,-3.5,558,-0.2,Joe Young,2018,25,3
6676,0.9,5.0,13.4,0.817,9.0,1.0,0.0,11.2,0.521,17.2,9.4,-5.5,498,-0.4,Joel Anthony,2008,25,1
6677,3.7,7.2,12.4,0.39,10.1,1.0,0.0,11.2,0.521,22.9,8.0,-2.7,1048,-0.2,Joel Anthony,2009,26,2
6678,1.3,6.7,11.1,0.579,11.0,0.8,0.0,11.1,0.546,18.4,8.7,-1.7,1322,0.1,Joel Anthony,2010,27,3
6679,2.2,5.0,12.4,0.737,9.0,0.4,0.0,10.8,0.583,21.5,5.3,-1.6,1463,0.2,Joel Anthony,2011,28,4
6680,1.0,5.1,12.8,0.467,9.2,1.4,0.0,11.1,0.598,19.7,7.8,-0.5,1349,0.5,Joel Anthony,2012,29,5
6681,3.1,6.1,14.4,0.412,10.4,1.2,0.0,12.5,0.542,21.5,8.6,-1.3,566,0.1,Joel Anthony,2013,30,6
6682,1.52,5.16,14.56,0.2514,9.1,0.8,0.0,11.820000000000002,0.39440000000000003,7.74,9.32,-4.84,186,-0.2,Joel Anthony,2014,31,7
6683,1.8,9.5,17.0,0.355,8.2,1.5,0.0,12.4,0.607,14.3,9.1,0.2,406,0.2,Joel Anthony,2015,32,8
6684,1.4,9.5,15.4,0.8,8.8,1.1,0.0,11.9,0.666,12.9,7.0,0.4,96,0.1,Joel Anthony,2016,33,9
6685,3.4,4.0,20.9,0.5,7.6,0.8,0.0,14.4,0.64,17.0,8.7,-2.1,122,0.0,Joel Anthony,2017,34,10
6686,6.3,3.1,27.6,0.375,9.0,1.0,0.25,18.5,0.59,9.7,18.2,3.4,53,0.1,Joel Bolomboy,2017,23,1
6687,0.0,0.0,12.3,1.0,18.6,2.6,0.167,15.4,0.521,18.8,12.6,-5.0,38,0.0,Joel Bolomboy,2018,24,2
6688,16.0,7.7,25.6,0.569,8.5,1.7,0.228,17.0,0.584,17.9,36.0,4.5,786,1.3,Joel Embiid,2017,22,1
6689,18.0,4.8,29.7,0.442,8.4,1.0,0.203,19.4,0.573,15.6,33.4,3.3,1912,2.6,Joel Embiid,2018,23,2
6690,18.4,4.4,34.0,0.541,8.1,1.0,0.219,21.4,0.593,13.2,33.3,4.9,2154,3.8,Joel Embiid,2019,24,3
6691,4.3,1.7,19.5,0.19,9.6,1.4,0.0,14.5,0.435,11.0,16.6,-5.4,477,-0.4,Joel Freeland,2013,25,1
6692,7.1,2.1,17.6,0.179,13.2,0.7,0.012,15.4,0.498,15.5,12.4,-2.6,727,-0.1,Joel Freeland,2014,26,2
6693,3.8,2.7,21.9,0.166,11.0,0.7,0.0,16.6,0.522,12.4,13.4,-2.6,617,-0.1,Joel Freeland,2015,27,3
6694,1.0,8.2,17.5,0.314,12.3,0.6,0.0,14.9,0.339,24.6,8.9,-6.3,270,-0.3,Joel Przybilla,2001,21,1
6695,2.7,7.6,20.1,0.634,8.4,0.9,0.007,14.5,0.523,19.1,9.3,-2.3,1128,-0.1,Joel Przybilla,2002,22,2
6696,3.0,6.1,20.9,0.522,10.2,1.0,0.0,15.5,0.424,25.1,6.4,-4.0,546,-0.3,Joel Przybilla,2003,23,3
6697,2.92,3.6,25.6,0.522,10.510000000000002,0.7200000000000001,0.0,18.099999999999998,0.4006,25.21,10.66,-7.1000000000000005,347,-0.8,Joel Przybilla,2004,24,4
6698,6.4,6.2,24.5,0.523,11.5,0.7,0.0,18.3,0.596,19.3,12.6,-0.2,1858,0.8,Joel Przybilla,2005,25,5
6699,5.0,7.1,21.4,0.644,12.4,0.8,0.0,16.9,0.561,19.9,13.0,-0.6,1395,0.5,Joel Przybilla,2006,26,6
6700,2.6,7.6,19.7,0.346,10.3,0.8,0.0,14.9,0.467,30.8,8.7,-3.5,701,-0.3,Joel Przybilla,2007,27,7
6701,2.3,4.0,29.3,0.488,12.7,0.4,0.004,21.0,0.611,23.8,10.4,-1.7,1819,0.1,Joel Przybilla,2008,28,8
6702,2.0,3.9,33.1,0.628,12.8,1.0,0.004,22.8,0.652,18.5,10.2,0.9,1952,1.4,Joel Przybilla,2009,29,9
6703,1.7,5.1,30.4,0.593,13.0,0.6,0.0,21.6,0.567,26.5,10.3,-1.3,681,0.1,Joel Przybilla,2010,30,10
6704,3.612,2.39,26.42,0.63736,8.408,0.516,0.0,17.020000000000003,0.5894,33.86,7.6000000000000005,-4.8340000000000005,519,-0.8,Joel Przybilla,2011,31,11
6705,1.9,2.8,28.9,0.375,7.4,0.5,0.0,17.9,0.492,28.2,7.9,-5.5,449,-0.4,Joel Przybilla,2012,32,12
6706,7.6,2.1,26.2,0.5,7.6,0.7,0.0,16.6,0.205,45.0,5.7,-7.3,68,-0.1,Joel Przybilla,2013,33,13
6707,28.7,0.0,18.7,0.0,0.0,0.0,0.0,9.7,0.5,0.0,15.5,0.3,6,0.0,Joey Dorsey,2009,25,1
6708,2.7540000000000004,1.349,29.918,0.6372099999999999,16.816,1.459,0.0,23.217,0.45565,19.222,13.049,-5.227,106,-0.2,Joey Dorsey,2010,26,2
6709,7.4,2.5,25.8,0.657,17.5,2.4,0.0,21.6,0.529,23.4,14.3,-1.6,522,0.1,Joey Dorsey,2011,27,3
6710,4.4,2.3,22.7,0.572,13.3,2.3,0.007,18.0,0.507,18.4,11.3,-3.1,854,-0.2,Joey Dorsey,2015,31,4
6711,6.0,0.6,15.1,0.321,4.2,1.2,0.21,9.4,0.564,16.3,16.5,-3.8,1581,-0.7,Joey Graham,2006,23,1
6712,5.4,0.2,17.4,0.338,4.9,1.2,0.08,11.0,0.564,9.9,17.4,-1.9,1319,0.0,Joey Graham,2007,24,2
6713,7.0,0.0,17.7,0.398,6.4,0.5,0.027,12.0,0.52,14.8,22.2,-6.5,331,-0.4,Joey Graham,2008,25,3
6714,5.0,0.6,14.9,0.333,7.3,1.2,0.033,11.1,0.542,11.9,18.7,-3.5,1541,-0.6,Joey Graham,2009,26,4
6715,4.5,0.7,12.7,0.361,6.0,1.5,0.064,9.3,0.568,15.5,16.2,-3.0,759,-0.2,Joey Graham,2010,27,5
6716,5.2,0.9,15.3,0.201,1.5,0.5,0.168,8.2,0.518,12.6,17.2,-5.8,586,-0.6,Joey Graham,2011,28,6
6717,7.5,2.9,20.9,0.315,10.5,1.5,0.18,15.5,0.459,17.8,19.9,-5.6,268,-0.2,Joffrey Lauvergne,2015,23,1
6718,9.1,1.2,23.1,0.182,8.1,0.6,0.139,15.4,0.567,11.6,19.5,-1.6,1041,0.1,Joffrey Lauvergne,2016,24,2
6719,10.775,0.44999999999999996,20.150000000000002,0.21925,8.024999999999999,1.275,0.29425,14.075,0.511,13.175,18.525000000000002,-2.225,980,0.0,Joffrey Lauvergne,2017,25,3
6720,12.2,0.5,22.6,0.247,13.0,0.9,0.026,17.8,0.536,13.5,20.4,-1.0,534,0.1,Joffrey Lauvergne,2018,26,4
6721,1.8,3.1,17.9,0.25,10.1,1.0,0.0,13.9,0.53,15.3,13.7,-4.7,1282,-0.9,Johan Petro,2006,20,1
6722,4.8,2.4,19.5,0.176,7.2,1.4,0.0,13.3,0.532,14.8,16.7,-3.7,1510,-0.6,Johan Petro,2007,21,2
6723,3.8,2.3,22.6,0.198,8.2,1.3,0.002,15.4,0.453,13.3,18.2,-5.1,1310,-1.0,Johan Petro,2008,22,3
6724,4.477,2.075,23.963,0.16771000000000003,8.666,1.7369999999999999,0.01173,16.351,0.42911999999999995,12.933,17.205,-5.419,559,-1.0,Johan Petro,2009,23,4
6725,4.8,2.2,25.4,0.208,8.5,1.2,0.01,17.1,0.553,17.3,13.6,-3.6,436,-0.2,Johan Petro,2010,24,5
6726,8.4,2.9,20.4,0.097,8.0,2.0,0.014,14.0,0.452,13.2,18.1,-4.7,893,-0.6,Johan Petro,2011,25,6
6727,8.2,1.9,20.3,0.142,8.3,1.2,0.004,14.1,0.452,12.1,15.6,-4.7,920,-0.6,Johan Petro,2012,26,7
6728,7.1,2.0,25.3,0.109,10.9,1.5,0.036,18.2,0.468,17.2,18.3,-5.0,352,-0.3,Johan Petro,2013,27,8
6729,4.1,2.7,14.8,0.471,4.8,1.0,0.0,9.7,0.456,28.7,16.8,-9.1,357,-0.6,John Amaechi,1996,25,1
